"scenario","model","rep","year","pfpr_2_10","clin_0_5","sev_0_5","clin_all","sev_all"
"eir_10","IBM",8,15.041095890411,0.437982296867907,1.05355811777394,28.9439043344488,NA,NA
"eir_10","IBM",8,15.1232876712329,0.4368686292842,1.1865307158035,23.1518188449462,NA,NA
"eir_10","IBM",8,15.2054794520548,0.430882504258749,0.969339885183595,29.0221522510058,NA,NA
"eir_10","IBM",8,15.2876712328767,0.425436642564226,1.03235135221025,28.998633489052,NA,NA
"eir_10","IBM",8,15.3698630136986,0.424816869638524,1.0605214004055,17.481121984706,NA,NA
"eir_10","IBM",8,15.4520547945205,0.426836103263294,0.928500575963138,46.7170101113529,NA,NA
"eir_10","IBM",8,15.5342465753425,0.429349571120591,0.935477670276158,46.7738835138079,NA,NA
"eir_10","IBM",8,15.6164383561644,0.427227360131856,0.956474498274319,23.3286462993736,NA,NA
"eir_10","IBM",8,15.6986301369863,0.423822967983815,0.949625704298415,17.4777736987438,NA,NA
"eir_10","IBM",8,15.7808219178082,0.418388488879223,1.11475201221646,29.030000318137,NA,NA
"eir_10","IBM",8,15.8630136986301,0.419831126815501,1.05994128973202,28.80275243837,NA,NA
"eir_10","IBM",8,15.9452054794521,0.419780750137893,0.972906017749067,40.0608360249616,NA,NA
"eir_10","IBM",8,16.027397260274,0.425156379357925,0.994861994423384,40.0231836836994,NA,NA
"eir_10","IBM",8,16.1095890410959,0.429598196830654,0.97777500895541,28.4236921207968,NA,NA
"eir_10","IBM",8,16.1917808219178,0.427374333828286,0.941353924066461,51.3465776763524,NA,NA
"eir_10","IBM",8,16.2739726027397,0.427787723046717,1.15896694279831,28.6873005643146,NA,NA
"eir_10","IBM",8,16.3561643835616,0.432904550357835,1.05594163705544,17.2164397345995,NA,NA
"eir_10","IBM",8,16.4383561643836,0.447394148180908,1.08037210467793,40.0137816547382,NA,NA
"eir_10","IBM",8,16.5205479452055,0.446762631855003,0.94831743858612,28.3927376822191,NA,NA
"eir_10","IBM",8,16.6027397260274,0.442834100843872,1.12780262095522,34.004099124278,NA,NA
"eir_10","IBM",8,16.6849315068493,0.439010175655357,1.04703552998768,28.4520524453175,NA,NA
"eir_10","IBM",8,16.7671232876712,0.443514937667224,1.06479085305604,34.3480920340658,NA,NA
"eir_10","IBM",8,16.8493150684932,0.440017323516674,1.0419411506368,40.074659639877,NA,NA
"eir_10","IBM",8,16.9315068493151,0.437870654696327,0.939938761089739,57.3133390908377,NA,NA
"eir_10","IBM",8,17.013698630137,0.436783359295394,0.997252189661364,28.4929197046104,NA,NA
"eir_10","IBM",8,17.0958904109589,0.433078707500527,0.995651089565732,17.0683043925554,NA,NA
"eir_10","IBM",8,17.1780821917808,0.432919320220963,0.996272265027919,45.5438749727049,NA,NA
"eir_10","IBM",8,17.2602739726027,0.426478504060474,0.860029648123586,22.7822423343996,NA,NA
"eir_10","IBM",8,17.3424657534247,0.426668385040772,1.02144990072386,17.1192720791708,NA,NA
"eir_10","IBM",8,17.4246575342466,0.432935723696593,1.04084734343419,57.1894144744058,NA,NA
"eir_10","IBM",8,17.5068493150685,0.429203955558687,0.941476227174785,28.7035435114264,NA,NA
"eir_10","IBM",8,17.5890410958904,0.430764899768923,1.00306399646219,34.58841367111,NA,NA
"eir_10","IBM",8,17.6712328767123,0.432539775249398,0.845121796498351,5.78850545546816,NA,NA
"eir_10","IBM",8,17.7534246575342,0.425610494920309,1.05085818239342,51.9655145139603,NA,NA
"eir_10","IBM",8,17.8356164383562,0.419140879100455,1.07293559857764,46.1477676807586,NA,NA
"eir_10","IBM",8,17.9178082191781,0.423494136306278,0.949104169969875,40.5105438401776,NA,NA
"eir_10","IBM",8,18,0.422012373819603,1.01165682066552,28.9044805904433,NA,NA
"eir_10","IBM",8,18.0821917808219,0.416523615106245,0.93937660852159,28.9931052012836,NA,NA
"eir_10","IBM",8,18.1643835616438,0.411685850321268,0.940646823944894,5.80646187620305,NA,NA
"eir_10","IBM",8,18.2465753424658,0.414448933288574,0.882877148313176,58.0840229153405,NA,NA
"eir_10","IBM",8,18.3287671232877,0.416267666570522,1.11182878012216,11.6421861792897,NA,NA
"eir_10","IBM",8,18.4109589041096,0.427371376623974,0.980241703433723,46.6781763539868,NA,NA
"eir_10","IBM",8,18.4931506849315,0.423504038179148,0.948766907883125,35.1395151067824,NA,NA
"eir_10","IBM",8,18.5753424657534,0.423789524278178,0.989810654685494,29.2843388960205,NA,NA
"eir_10","IBM",8,18.6575342465753,0.428173757646574,0.968714814219077,11.74199774811,NA,NA
"eir_10","IBM",8,18.7397260273973,0.428669693217774,0.924257965254183,23.3989358292198,NA,NA
"eir_10","IBM",8,18.8219178082192,0.432610419611764,0.911089281113115,29.3899768101005,NA,NA
"eir_10","IBM",8,18.9041095890411,0.427698011537,1.02815246434665,58.7515693912372,NA,NA
"eir_10","IBM",8,18.986301369863,0.423726281189302,1.06653180489998,41.0204540346145,NA,NA
"eir_10","IBM",8,19.0684931506849,0.425238247961147,0.838137294259333,35.1665997591329,NA,NA
"eir_10","IBM",8,19.1506849315068,0.421971346704871,1.04205427599923,35.1254250336819,NA,NA
"eir_10","IBM",8,19.2328767123288,0.415970724544579,0.992342465533051,29.359244542398,NA,NA
"eir_10","IBM",8,19.3150684931507,0.420601351661993,1.10710789427228,11.7154274526167,NA,NA
"eir_10","IBM",8,19.3972602739726,0.424331934946267,1.02580480327031,69.9412365866122,NA,NA
"eir_10","IBM",8,19.4794520547945,0.43198258385551,1.10719075292164,23.3092790088767,NA,NA
"eir_10","IBM",8,19.5616438356164,0.427446855240495,1.03932045047351,40.872152546711,NA,NA
"eir_10","IBM",8,19.6438356164384,0.427755859828266,0.915766428023523,23.3316287394528,NA,NA
"eir_10","IBM",8,19.7260273972603,0.421474526776261,0.868187478049871,23.3070463906006,NA,NA
"eir_10","IBM",8,19.8082191780822,0.419731336709976,1.04237463903381,11.6466440115509,NA,NA
"eir_10","IBM",8,19.8904109589041,0.425452392836001,1.06677420385217,34.9762034049893,NA,NA
"eir_10","IBM",8,19.972602739726,0.427657326009453,0.898023740673877,17.4939689741664,NA,NA
"eir_10","IBM",8,20.0547945205479,0.421369494356607,1.027461894023,58.3785167058522,NA,NA
"eir_10","IBM",8,20.1369863013699,0.418204210624158,1.01057870814929,52.5734588054542,NA,NA
"eir_10","IBM",8,20.2191780821918,0.411436898863305,0.89594262886846,17.5675025268326,NA,NA
"eir_10","IBM",8,20.3013698630137,0.404308482690175,0.90140913272965,23.5662518360693,NA,NA
"eir_10","IBM",8,20.3835616438356,0.405988792902171,0.949200452269423,5.8956549830399,NA,NA
"eir_10","IBM",8,20.4657534246575,0.410253407653754,1.1337787772403,5.90509779812655,NA,NA
"eir_10","IBM",8,20.5479452054795,0.413261724234766,1.01794235233428,47.0724787206603,NA,NA
"eir_10","IBM",8,20.6301369863014,0.422421871339549,1.0129891085115,23.5578862444534,NA,NA
"eir_10","IBM",8,20.7123287671233,0.427838922394574,0.944937947996052,29.5293108748766,NA,NA
"eir_10","IBM",8,20.7945205479452,0.416876071487283,1.09691515456716,11.8585422115369,NA,NA
"eir_10","IBM",8,20.8767123287671,0.412771946285111,0.842831875798369,47.8202482722479,NA,NA
"eir_10","IBM",8,20.958904109589,0.421256208004674,1.14964401719217,47.9018340496736,NA,NA
"eir_10","IBM",8,21.041095890411,0.424695388561768,1.00871598639456,17.9062009419152,NA,NA
"eir_10","IBM",8,21.1232876712329,0.420928824296628,0.908227744491373,47.801460236388,NA,NA
"eir_10","IBM",8,21.2054794520548,0.41651762230405,0.856458472518698,11.8952565627597,NA,NA
"eir_10","IBM",8,21.2876712328767,0.410863803738537,0.930019312851973,29.6184494538845,NA,NA
"eir_10","IBM",8,21.3698630136986,0.408583941605839,0.942876638884827,23.7201670159705,NA,NA
"eir_10","IBM",8,21.4520547945205,0.40996181962099,0.969068638629182,35.671238231749,NA,NA
"eir_10","IBM",8,21.5342465753425,0.413746112722317,0.997202499754605,53.7414520825835,NA,NA
"eir_10","IBM",8,21.6164383561644,0.418098417293058,1.03968057956697,12.0194286655141,NA,NA
"eir_10","IBM",8,21.6986301369863,0.416553373025175,1.00951565638273,60.0902176418294,NA,NA
"eir_10","IBM",8,21.7808219178082,0.423209313800355,1.08239015469777,42.0929504604689,NA,NA
"eir_10","IBM",8,21.8630136986301,0.416173477191703,1.12902158630386,12.0750971797205,NA,NA
"eir_10","IBM",8,21.9452054794521,0.413825210678296,0.940268244444814,30.3312336917682,NA,NA
"eir_10","IBM",8,22.027397260274,0.413516179025971,0.911558056674769,18.2311611334954,NA,NA
"eir_10","IBM",8,22.1095890410959,0.417867264997638,1.10404585638129,60.9970086398503,NA,NA
"eir_10","IBM",8,22.1917808219178,0.41298649159267,1.03656804931424,30.487295568066,NA,NA
"eir_10","IBM",8,22.2739726027397,0.417525590620905,1.05690852791029,30.546489245962,NA,NA
"eir_10","IBM",8,22.3561643835616,0.411924439197167,0.93113807629693,24.5036335867613,NA,NA
"eir_10","IBM",8,22.4383561643836,0.414683783943679,0.955705869517783,24.5052787055842,NA,NA
"eir_10","IBM",8,22.5205479452055,0.41496122744196,0.890764730463853,54.9101546176348,NA,NA
"eir_10","IBM",8,22.6027397260274,0.41064530653838,1.08348120263346,12.1059352249548,NA,NA
