"year","pfpr","model"
4.76712328767123,0.539732244157023,"IBM"
4.84931506849315,0.54661233385169,"IBM"
4.93150684931507,0.553312647048795,"IBM"
5.01369863013699,0.5572685722082,"IBM"
5.0958904109589,0.560384878159872,"IBM"
5.17808219178082,0.55738339902937,"IBM"
5.26027397260274,0.553020210646171,"IBM"
5.34246575342466,0.557213138968107,"IBM"
5.42465753424658,0.552720220475656,"IBM"
5.50684931506849,0.546733748239677,"IBM"
5.58904109589041,0.545734548678199,"IBM"
5.67123287671233,0.55398428477616,"IBM"
5.75342465753425,0.553674237272768,"IBM"
5.83561643835616,0.556156108417455,"IBM"
5.91780821917808,0.544467683633801,"IBM"
6,0.545187019951825,"IBM"
6.08219178082192,0.549951128588639,"IBM"
6.16438356164384,0.547138946005203,"IBM"
6.24657534246575,0.540088695316842,"IBM"
6.32876712328767,0.537395024560292,"IBM"
6.41095890410959,0.539067197622046,"IBM"
6.49315068493151,0.545630251145446,"IBM"
6.57534246575342,0.552551391668183,"IBM"
6.65753424657534,0.550095359912292,"IBM"
6.73972602739726,0.555900833999772,"IBM"
6.82191780821918,0.554803138798014,"IBM"
6.9041095890411,0.547461089940774,"IBM"
6.98630136986301,0.539640476764061,"IBM"
7.06849315068493,0.543053632525088,"IBM"
7.15068493150685,0.536685139690339,"IBM"
7.23287671232877,0.543055841983456,"IBM"
7.31506849315068,0.546717908245548,"IBM"
7.3972602739726,0.546436038341578,"IBM"
7.47945205479452,0.541309924186285,"IBM"
7.56164383561644,0.546046787089132,"IBM"
7.64383561643836,0.540298473534058,"IBM"
7.72602739726027,0.537803413185867,"IBM"
7.80821917808219,0.539418241130896,"IBM"
7.89041095890411,0.548516130494396,"IBM"
7.97260273972603,0.549023380033044,"IBM"
8.05479452054795,0.546486645407875,"IBM"
8.13698630136986,0.542203422418766,"IBM"
8.21917808219178,0.53854348466647,"IBM"
8.3013698630137,0.5317970257691,"IBM"
8.38356164383562,0.543384244190017,"IBM"
8.46575342465753,0.547417712311329,"IBM"
8.54794520547945,0.553378817043862,"IBM"
8.63013698630137,0.5518625360592,"IBM"
8.71232876712329,0.542938149025323,"IBM"
8.79452054794521,0.531808670336169,"IBM"
8.87671232876712,0.537913399249915,"IBM"
8.95890410958904,0.545086672350099,"IBM"
9.04109589041096,0.543860246157337,"IBM"
9.12328767123288,0.536444933071892,"IBM"
9.20547945205479,0.533293239225654,"IBM"
9.28767123287671,0.535188495565145,"IBM"
9.36986301369863,0.529838323489841,"IBM"
9.45205479452055,0.53675725524575,"IBM"
9.53424657534247,0.545766459967171,"IBM"
9.61643835616438,0.550161627468674,"IBM"
9.6986301369863,0.543783376694509,"IBM"
9.78082191780822,0.546688048769392,"IBM"
9.86301369863014,0.548016796750194,"IBM"
9.94520547945205,0.546376977757395,"IBM"
10.027397260274,0.538501428966535,"IBM"
10.1095890410959,0.53960396039604,"IBM"
10.1917808219178,0.537176965807542,"IBM"
10.2739726027397,0.528618100533043,"IBM"
10.3561643835616,0.531640794677762,"IBM"
10.4383561643836,0.536016755173045,"IBM"
10.5205479452055,0.532829182517153,"IBM"
10.6027397260274,0.531880604574599,"IBM"
10.6849315068493,0.5347684790375,"IBM"
10.7671232876712,0.53611236240572,"IBM"
10.8493150684932,0.534107301536011,"IBM"
10.9315068493151,0.537791401145438,"IBM"
11.013698630137,0.538381874043474,"IBM"
11.0958904109589,0.538534783406755,"IBM"
11.1780821917808,0.541771745609611,"IBM"
11.2602739726027,0.53468277462197,"IBM"
11.3424657534247,0.530051457975986,"IBM"
11.4246575342466,0.538676149422002,"IBM"
11.5068493150685,0.537838700848463,"IBM"
11.5890410958904,0.540742347608663,"IBM"
11.6712328767123,0.542224704501157,"IBM"
11.7534246575342,0.539437648347636,"IBM"
11.8356164383562,0.536903386670632,"IBM"
11.9178082191781,0.532714563996791,"IBM"
12,0.532175957631375,"IBM"
12.0821917808219,0.530341231903072,"IBM"
12.1643835616438,0.525266716925959,"IBM"
12.2465753424658,0.51760407062118,"IBM"
12.3287671232877,0.525551273573074,"IBM"
12.4109589041096,0.526159232098116,"IBM"
12.4931506849315,0.530187600091512,"IBM"
12.5753424657534,0.543990483597932,"IBM"
12.6575342465753,0.541655288549062,"IBM"
12.7397260273973,0.536970274131011,"IBM"
12.8219178082192,0.549492457591635,"IBM"
12.9041095890411,0.55090935774845,"IBM"
12.986301369863,0.543331938144097,"IBM"
13.0684931506849,0.540375347281284,"IBM"
13.1506849315068,0.541827190799268,"IBM"
13.2328767123288,0.533549783549784,"IBM"
13.3150684931507,0.527733050121621,"IBM"
13.3972602739726,0.526967295712715,"IBM"
13.4794520547945,0.526024071550451,"IBM"
13.5616438356164,0.52665865247009,"IBM"
13.6438356164384,0.533615900108826,"IBM"
13.7260273972603,0.536249368077577,"IBM"
13.8082191780822,0.54314302396135,"IBM"
13.8904109589041,0.544694138025344,"IBM"
13.972602739726,0.546649833373142,"IBM"
14.0547945205479,0.539371740891612,"IBM"
14.1369863013699,0.537024545839097,"IBM"
14.2191780821918,0.535621079620896,"IBM"
14.3013698630137,0.538406901213211,"IBM"
14.3835616438356,0.538358362948527,"IBM"
14.4657534246575,0.535497398996265,"IBM"
14.5479452054795,0.536349672153698,"IBM"
14.6301369863014,0.533410111712542,"IBM"
14.7123287671233,0.536172325025685,"IBM"
14.7945205479452,0.548758844815267,"IBM"
14.8767123287671,0.548511443813457,"IBM"
14.958904109589,0.545688132326963,"IBM"
15.041095890411,0.539417137487251,"IBM"
15.1232876712329,0.535275950355343,"IBM"
15.2054794520548,0.536480736055204,"IBM"
15.2876712328767,0.537972276953922,"IBM"
15.3698630136986,0.536986301369863,"IBM"
15.4520547945205,0.534643010478191,"IBM"
15.5342465753425,0.543266668211629,"IBM"
15.6164383561644,0.542606240816374,"IBM"
15.6986301369863,0.549560300779756,"IBM"
15.7808219178082,0.556648815677892,"IBM"
15.8630136986301,0.5564315788246,"IBM"
15.9452054794521,0.549491731859278,"IBM"
16.027397260274,0.545326593086947,"IBM"
16.1095890410959,0.546349139247047,"IBM"
16.1917808219178,0.550273987069218,"IBM"
16.2739726027397,0.539284206576293,"IBM"
16.3561643835616,0.532957456514873,"IBM"
16.4383561643836,0.534120949818692,"IBM"
16.5205479452055,0.540104380460916,"IBM"
16.6027397260274,0.530019708131951,"IBM"
16.6849315068493,0.530278579421639,"IBM"
16.7671232876712,0.531568708365266,"IBM"
16.8493150684932,0.538469700542325,"IBM"
16.9315068493151,0.544197950205805,"IBM"
17.013698630137,0.542348343965538,"IBM"
17.0958904109589,0.533076868612966,"IBM"
17.1780821917808,0.539772995980137,"IBM"
17.2602739726027,0.545297609194315,"IBM"
17.3424657534247,0.55073216203141,"IBM"
17.4246575342466,0.554779654619232,"IBM"
17.5068493150685,0.556130037538069,"IBM"
17.5890410958904,0.552688095912395,"IBM"
17.6712328767123,0.551358289273813,"IBM"
17.7534246575342,0.547015612820937,"IBM"
17.8356164383562,0.545818805035163,"IBM"
17.9178082191781,0.539145299145299,"IBM"
18,0.540813210560932,"IBM"
18.0821917808219,0.536652052986376,"IBM"
18.1643835616438,0.533968884006096,"IBM"
18.2465753424658,0.536170112282607,"IBM"
18.3287671232877,0.530884000707672,"IBM"
18.4109589041096,0.532275007376807,"IBM"
18.4931506849315,0.530486942585085,"IBM"
18.5753424657534,0.532775600974267,"IBM"
18.6575342465753,0.537780498716711,"IBM"
18.7397260273973,0.533155591208843,"IBM"
18.8219178082192,0.538482448883111,"IBM"
18.9041095890411,0.547721919056807,"IBM"
18.986301369863,0.542034167189553,"IBM"
19.0684931506849,0.53215090758097,"IBM"
19.1506849315068,0.53142287328759,"IBM"
19.2328767123288,0.533145760619227,"IBM"
19.3150684931507,0.536775450560156,"IBM"
19.3972602739726,0.534074065290344,"IBM"
19.4794520547945,0.535151615811702,"IBM"
19.5616438356164,0.541044864646848,"IBM"
19.6438356164384,0.539985719385934,"IBM"
19.7260273972603,0.533454060236371,"IBM"
19.8082191780822,0.526684174876116,"IBM"
19.8904109589041,0.521278109877597,"IBM"
19.972602739726,0.525577870405457,"IBM"
20.0547945205479,0.531861467759511,"IBM"
20.1369863013699,0.533042932730436,"IBM"
20.2191780821918,0.531816351188079,"IBM"
20.3013698630137,0.53327255073768,"IBM"
20.3835616438356,0.533649468443646,"IBM"
20.4657534246575,0.532377850162866,"IBM"
20.5479452054795,0.53323982836291,"IBM"
20.6301369863014,0.531219500583208,"IBM"
20.7123287671233,0.531009091234049,"IBM"
20.7945205479452,0.528052019197561,"IBM"
20.8767123287671,0.531075268817204,"IBM"
20.958904109589,0.534774985388662,"IBM"
21.041095890411,0.54017825311943,"IBM"
21.1232876712329,0.53817626010095,"IBM"
21.2054794520548,0.546782864044332,"IBM"
21.2876712328767,0.538895829895571,"IBM"
21.3698630136986,0.534915660104941,"IBM"
21.4520547945205,0.52799260550609,"IBM"
21.5342465753425,0.526706578424265,"IBM"
21.6164383561644,0.53563606123429,"IBM"
21.6986301369863,0.531969279474703,"IBM"
21.7808219178082,0.532380558672415,"IBM"
21.8630136986301,0.537726251035135,"IBM"
21.9452054794521,0.53924258078307,"IBM"
22.027397260274,0.54297761149712,"IBM"
22.1095890410959,0.538441469112816,"IBM"
22.1917808219178,0.541158500485471,"IBM"
22.2739726027397,0.541775364037376,"IBM"
22.3561643835616,0.53864524791179,"IBM"
22.4383561643836,0.543086529884032,"IBM"
22.5205479452055,0.541341319927265,"IBM"
22.6027397260274,0.54311850802644,"IBM"
22.6849315068493,0.546103628771393,"IBM"
22.7671232876712,0.542515886090845,"IBM"
22.8493150684932,0.535423611029317,"IBM"
22.9315068493151,0.543969404376874,"IBM"
23.013698630137,0.546476779309043,"IBM"
23.0958904109589,0.542849734214962,"IBM"
23.1780821917808,0.534154772262327,"IBM"
23.2602739726027,0.534286551421037,"IBM"
23.3424657534247,0.533176857176388,"IBM"
23.4246575342466,0.529968268891762,"IBM"
23.5068493150685,0.530775389107349,"IBM"
23.5890410958904,0.535640374394431,"IBM"
23.6712328767123,0.53406214848144,"IBM"
23.7534246575342,0.537091745583204,"IBM"
23.8356164383562,0.535639034725213,"IBM"
23.9178082191781,0.533232278817894,"IBM"
24,0.529433500381054,"IBM"
24.0821917808219,0.520830926358112,"IBM"
24.1643835616438,0.53161085117662,"IBM"
24.2465753424658,0.532516364219963,"IBM"
24.3287671232877,0.537457186860676,"IBM"
24.4109589041096,0.545772219412387,"IBM"
24.4931506849315,0.542618352510161,"IBM"
24.5753424657534,0.547430875576037,"IBM"
24.6575342465753,0.555654137764155,"IBM"
24.7397260273973,0.55175031923338,"IBM"
24.8219178082192,0.548468654829627,"IBM"
24.9041095890411,0.553376231604785,"IBM"
24.986301369863,0.5495442753174,"IBM"
25.0684931506849,0.545126602637747,"IBM"
25.1506849315068,0.545655789413316,"IBM"
25.2328767123288,0.545015562065178,"IBM"
25.3150684931507,0.531569024188356,"IBM"
25.3972602739726,0.529781578643245,"IBM"
25.4794520547945,0.523986178044355,"IBM"
25.5616438356164,0.523142333705884,"IBM"
25.6438356164384,0.527843752161782,"IBM"
25.7260273972603,0.523465662260837,"IBM"
25.8082191780822,0.518501414304682,"IBM"
25.8904109589041,0.522639591563287,"IBM"
25.972602739726,0.530802673265037,"IBM"
26.0547945205479,0.528373236822569,"IBM"
26.1369863013699,0.52548633626679,"IBM"
26.2191780821918,0.524849676225717,"IBM"
26.3013698630137,0.524105987802624,"IBM"
26.3835616438356,0.527727324979883,"IBM"
26.4657534246575,0.522960177904124,"IBM"
26.5479452054795,0.532267478455922,"IBM"
26.6301369863014,0.536090965247432,"IBM"
26.7123287671233,0.530060028410393,"IBM"
26.7945205479452,0.5351100943666,"IBM"
26.8767123287671,0.53891632388831,"IBM"
26.958904109589,0.535060923288141,"IBM"
27.041095890411,0.534956677621751,"IBM"
27.1232876712329,0.536354986989465,"IBM"
27.2054794520548,0.537734339277549,"IBM"
27.2876712328767,0.534312044087718,"IBM"
27.3698630136986,0.535431991593183,"IBM"
27.4520547945205,0.534953365032919,"IBM"
27.5342465753425,0.535531311467911,"IBM"
27.6164383561644,0.540576648586925,"IBM"
27.6986301369863,0.54000342641768,"IBM"
27.7808219178082,0.538525609575209,"IBM"
27.8630136986301,0.540328206301104,"IBM"
27.9452054794521,0.537876538698701,"IBM"
28.027397260274,0.533719458664447,"IBM"
28.1095890410959,0.531167410917707,"IBM"
28.1917808219178,0.533910038561441,"IBM"
28.2739726027397,0.536392495731002,"IBM"
28.3561643835616,0.546472114435286,"IBM"
28.4383561643836,0.548014922623434,"IBM"
28.5205479452055,0.541212345222695,"IBM"
28.6027397260274,0.540962964674353,"IBM"
28.6849315068493,0.534624949395639,"IBM"
28.7671232876712,0.532399258916165,"IBM"
28.8493150684932,0.53421381031614,"IBM"
28.9315068493151,0.537490343483725,"IBM"
29.013698630137,0.529682264586944,"IBM"
29.0958904109589,0.527897343330556,"IBM"
29.1780821917808,0.530137493634554,"IBM"
29.2602739726027,0.537808015948446,"IBM"
29.3424657534247,0.54348103690461,"IBM"
29.4246575342466,0.542528708912548,"IBM"
29.5068493150685,0.548429548021941,"IBM"
29.5890410958904,0.548944270565703,"IBM"
29.6712328767123,0.545565162452762,"IBM"
29.7534246575342,0.545405714686066,"IBM"
29.8356164383562,0.547646209722481,"IBM"
29.9178082191781,0.542840142800476,"IBM"
30,0.538342823069998,"IBM"
30.0821917808219,0.474914434567267,"IBM"
30.1643835616438,0.404923271412017,"IBM"
30.2465753424658,0.355827504466527,"IBM"
30.3287671232877,0.317330374868621,"IBM"
30.4109589041096,0.283107785755012,"IBM"
30.4931506849315,0.253693006822329,"IBM"
30.5753424657534,0.228762192289828,"IBM"
30.6575342465753,0.206310538831854,"IBM"
30.7397260273973,0.190497607103731,"IBM"
30.8219178082192,0.177605288312047,"IBM"
30.9041095890411,0.163082005574865,"IBM"
30.986301369863,0.161458512381542,"IBM"
31.0684931506849,0.157728706624606,"IBM"
31.1506849315068,0.150999599014722,"IBM"
31.2328767123288,0.156671320987937,"IBM"
31.3150684931507,0.160948876001231,"IBM"
31.3972602739726,0.168097265544956,"IBM"
31.4794520547945,0.172972419908597,"IBM"
31.5616438356164,0.181970725955488,"IBM"
31.6438356164384,0.19342326959393,"IBM"
31.7260273972603,0.208883010592238,"IBM"
31.8082191780822,0.222584723758777,"IBM"
31.8904109589041,0.237219044187199,"IBM"
31.972602739726,0.245894057663674,"IBM"
32.0547945205479,0.259582156973461,"IBM"
32.1369863013699,0.273002237538932,"IBM"
32.2191780821918,0.289093417154745,"IBM"
32.3013698630137,0.307849398066139,"IBM"
32.3835616438356,0.322242898459745,"IBM"
32.4657534246575,0.328067634477416,"IBM"
32.5479452054795,0.343695212407283,"IBM"
32.6301369863014,0.357370750668434,"IBM"
32.7123287671233,0.381328634440342,"IBM"
32.7945205479452,0.400055919029246,"IBM"
32.8767123287671,0.409255258415143,"IBM"
32.958904109589,0.407369750058659,"IBM"
33.041095890411,0.418478684002714,"IBM"
33.1232876712329,0.428949759546129,"IBM"
33.2054794520548,0.434668293765254,"IBM"
33.2876712328767,0.442114242665958,"IBM"
33.3698630136986,0.445884762273759,"IBM"
33.4520547945205,0.459001369197474,"IBM"
33.5342465753425,0.460064287297717,"IBM"
33.6164383561644,0.459963850478482,"IBM"
33.6986301369863,0.465747799935635,"IBM"
33.7808219178082,0.484491728922092,"IBM"
33.8630136986301,0.489113513032648,"IBM"
33.9452054794521,0.494249052589588,"IBM"
34.027397260274,0.507776195679769,"IBM"
34.1095890410959,0.509934066417902,"IBM"
34.1917808219178,0.505180720241107,"IBM"
34.2739726027397,0.509532310676188,"IBM"
34.3561643835616,0.513452044155988,"IBM"
34.4383561643836,0.518482989403235,"IBM"
34.5205479452055,0.519369863627203,"IBM"
34.6027397260274,0.519777752834213,"IBM"
34.6849315068493,0.518430386566695,"IBM"
34.7671232876712,0.522476149713346,"IBM"
34.8493150684931,0.518062517600676,"IBM"
34.9315068493151,0.5213777526821,"IBM"
35.013698630137,0.520227424295516,"IBM"
35.0958904109589,0.519178205968059,"IBM"
35.1780821917808,0.524571000544761,"IBM"
35.2602739726027,0.525871881260244,"IBM"
35.3424657534247,0.529322058974155,"IBM"
35.4246575342466,0.52807541491884,"IBM"
35.5068493150685,0.521147091919663,"IBM"
35.5890410958904,0.520707707332584,"IBM"
35.6712328767123,0.52523655718315,"IBM"
35.7534246575342,0.529372306922701,"IBM"
35.8356164383562,0.529788830041143,"IBM"
35.9178082191781,0.541024648929149,"IBM"
0,0.547421416050017,"ODE"
0.0821917808219178,0.547421416050017,"ODE"
0.164383561643836,0.547421416050017,"ODE"
0.246575342465753,0.547421416050017,"ODE"
0.328767123287671,0.547421416050017,"ODE"
0.410958904109589,0.547421416050017,"ODE"
0.493150684931507,0.547421416050017,"ODE"
0.575342465753425,0.547421416050017,"ODE"
0.657534246575342,0.547421416050017,"ODE"
0.73972602739726,0.547421416050017,"ODE"
0.821917808219178,0.547421416050017,"ODE"
0.904109589041096,0.547421416050017,"ODE"
0.986301369863014,0.547421416050017,"ODE"
1.06849315068493,0.547421416050017,"ODE"
1.15068493150685,0.547421416050017,"ODE"
1.23287671232877,0.547421416050017,"ODE"
1.31506849315068,0.547421416050017,"ODE"
1.3972602739726,0.547421416050017,"ODE"
1.47945205479452,0.547421416050017,"ODE"
1.56164383561644,0.547421416050017,"ODE"
1.64383561643836,0.547421416050017,"ODE"
1.72602739726027,0.547421416050017,"ODE"
1.80821917808219,0.547421416050017,"ODE"
1.89041095890411,0.547421416050017,"ODE"
1.97260273972603,0.547421416050017,"ODE"
2.05479452054795,0.547421416050017,"ODE"
2.13698630136986,0.547421416050017,"ODE"
2.21917808219178,0.547421416050017,"ODE"
2.3013698630137,0.547421416050017,"ODE"
2.38356164383562,0.547421416050017,"ODE"
2.46575342465753,0.547421416050017,"ODE"
2.54794520547945,0.547421416050017,"ODE"
2.63013698630137,0.547421416050017,"ODE"
2.71232876712329,0.547421416050017,"ODE"
2.79452054794521,0.547421416050017,"ODE"
2.87671232876712,0.547421416050017,"ODE"
2.95890410958904,0.547421416050017,"ODE"
3.04109589041096,0.547421416050017,"ODE"
3.12328767123288,0.547421416050017,"ODE"
3.20547945205479,0.547421416050017,"ODE"
3.28767123287671,0.547421416050017,"ODE"
3.36986301369863,0.547421416050017,"ODE"
3.45205479452055,0.547421416050017,"ODE"
3.53424657534247,0.547421416050017,"ODE"
3.61643835616438,0.547421416050017,"ODE"
3.6986301369863,0.547421416050017,"ODE"
3.78082191780822,0.547421416050017,"ODE"
3.86301369863014,0.547421416050017,"ODE"
3.94520547945205,0.547421416050017,"ODE"
4.02739726027397,0.547421416050017,"ODE"
4.10958904109589,0.547421416050017,"ODE"
4.19178082191781,0.547421416050017,"ODE"
4.27397260273973,0.547421416050017,"ODE"
4.35616438356164,0.547421416050017,"ODE"
4.43835616438356,0.547421416050017,"ODE"
4.52054794520548,0.547421416050017,"ODE"
4.6027397260274,0.547421416050017,"ODE"
4.68493150684932,0.547421416050017,"ODE"
4.76712328767123,0.547421416050017,"ODE"
4.84931506849315,0.547421416050017,"ODE"
4.93150684931507,0.547421416050017,"ODE"
5.01369863013699,0.547421416050017,"ODE"
5.0958904109589,0.547421416050017,"ODE"
5.17808219178082,0.547421416050017,"ODE"
5.26027397260274,0.547421416050017,"ODE"
5.34246575342466,0.547421416050017,"ODE"
5.42465753424658,0.547421416050017,"ODE"
5.50684931506849,0.547421416050017,"ODE"
5.58904109589041,0.547421416050017,"ODE"
5.67123287671233,0.547421416050017,"ODE"
5.75342465753425,0.547421416050017,"ODE"
5.83561643835616,0.547421416050017,"ODE"
5.91780821917808,0.547421416050017,"ODE"
6,0.547421416050017,"ODE"
6.08219178082192,0.547421416050017,"ODE"
6.16438356164384,0.547421416050017,"ODE"
6.24657534246575,0.547421416050017,"ODE"
6.32876712328767,0.547421416050017,"ODE"
6.41095890410959,0.547421416050017,"ODE"
6.49315068493151,0.547421416050017,"ODE"
6.57534246575342,0.547421416050017,"ODE"
6.65753424657534,0.547421416050017,"ODE"
6.73972602739726,0.547421416050017,"ODE"
6.82191780821918,0.547421416050017,"ODE"
6.9041095890411,0.547421416050017,"ODE"
6.98630136986301,0.547421416050017,"ODE"
7.06849315068493,0.547421416050017,"ODE"
7.15068493150685,0.547421416050017,"ODE"
7.23287671232877,0.547421416050017,"ODE"
7.31506849315068,0.547421416050017,"ODE"
7.3972602739726,0.547421416050017,"ODE"
7.47945205479452,0.547421416050017,"ODE"
7.56164383561644,0.547421416050017,"ODE"
7.64383561643836,0.547421416050017,"ODE"
7.72602739726027,0.547421416050017,"ODE"
7.80821917808219,0.547421416050017,"ODE"
7.89041095890411,0.547421416050017,"ODE"
7.97260273972603,0.547421416050017,"ODE"
8.05479452054795,0.547421416050017,"ODE"
8.13698630136986,0.547421416050017,"ODE"
8.21917808219178,0.547421416050017,"ODE"
8.3013698630137,0.547421416050017,"ODE"
8.38356164383562,0.547421416050017,"ODE"
8.46575342465753,0.547421416050017,"ODE"
8.54794520547945,0.547421416050017,"ODE"
8.63013698630137,0.547421416050017,"ODE"
8.71232876712329,0.547421416050017,"ODE"
8.79452054794521,0.547421416050017,"ODE"
8.87671232876712,0.547421416050017,"ODE"
8.95890410958904,0.547421416050017,"ODE"
9.04109589041096,0.547421416050017,"ODE"
9.12328767123288,0.547421416050017,"ODE"
9.20547945205479,0.547421416050017,"ODE"
9.28767123287671,0.547421416050017,"ODE"
9.36986301369863,0.547421416050017,"ODE"
9.45205479452055,0.547421416050017,"ODE"
9.53424657534247,0.547421416050017,"ODE"
9.61643835616438,0.547421416050017,"ODE"
9.6986301369863,0.547421416050017,"ODE"
9.78082191780822,0.547421416050017,"ODE"
9.86301369863014,0.547421416050017,"ODE"
9.94520547945205,0.547421416050017,"ODE"
10.027397260274,0.547421416050017,"ODE"
10.1095890410959,0.547421416050017,"ODE"
10.1917808219178,0.547421416050017,"ODE"
10.2739726027397,0.547421416050017,"ODE"
10.3561643835616,0.547421416050017,"ODE"
10.4383561643836,0.547421416050017,"ODE"
10.5205479452055,0.547421416050017,"ODE"
10.6027397260274,0.547421416050017,"ODE"
10.6849315068493,0.547421416050017,"ODE"
10.7671232876712,0.547421416050017,"ODE"
10.8493150684932,0.547421416050017,"ODE"
10.9315068493151,0.547421416050017,"ODE"
11.013698630137,0.547421416050017,"ODE"
11.0958904109589,0.547421416050017,"ODE"
11.1780821917808,0.547421416050017,"ODE"
11.2602739726027,0.547421416050017,"ODE"
11.3424657534247,0.547421416050017,"ODE"
11.4246575342466,0.547421416050017,"ODE"
11.5068493150685,0.547421416050017,"ODE"
11.5890410958904,0.547421416050017,"ODE"
11.6712328767123,0.547421416050017,"ODE"
11.7534246575342,0.547421416050017,"ODE"
11.8356164383562,0.547421416050017,"ODE"
11.9178082191781,0.547421416050017,"ODE"
12,0.547421416050017,"ODE"
12.0821917808219,0.547421416050017,"ODE"
12.1643835616438,0.547421416050017,"ODE"
12.2465753424658,0.547421416050017,"ODE"
12.3287671232877,0.547421416050017,"ODE"
12.4109589041096,0.547421416050017,"ODE"
12.4931506849315,0.547421416050017,"ODE"
12.5753424657534,0.547421416050017,"ODE"
12.6575342465753,0.547421416050017,"ODE"
12.7397260273973,0.547421416050017,"ODE"
12.8219178082192,0.547421416050017,"ODE"
12.9041095890411,0.547421416050017,"ODE"
12.986301369863,0.547421416050017,"ODE"
13.0684931506849,0.547421416050017,"ODE"
13.1506849315068,0.547421416050017,"ODE"
13.2328767123288,0.547421416050017,"ODE"
13.3150684931507,0.547421416050017,"ODE"
13.3972602739726,0.547421416050017,"ODE"
13.4794520547945,0.547421416050017,"ODE"
13.5616438356164,0.547421416050017,"ODE"
13.6438356164384,0.547421416050017,"ODE"
13.7260273972603,0.547421416050017,"ODE"
13.8082191780822,0.547421416050017,"ODE"
13.8904109589041,0.547421416050017,"ODE"
13.972602739726,0.547421416050017,"ODE"
14.0547945205479,0.547421416050017,"ODE"
14.1369863013699,0.547421416050017,"ODE"
14.2191780821918,0.547421416050017,"ODE"
14.3013698630137,0.547421416050017,"ODE"
14.3835616438356,0.547421416050017,"ODE"
14.4657534246575,0.547421416050017,"ODE"
14.5479452054795,0.547421416050017,"ODE"
14.6301369863014,0.547421416050017,"ODE"
14.7123287671233,0.547421416050017,"ODE"
14.7945205479452,0.547421416050017,"ODE"
14.8767123287671,0.547421416050017,"ODE"
14.958904109589,0.547421416050017,"ODE"
15.041095890411,0.547421416050017,"ODE"
15.1232876712329,0.547421416050017,"ODE"
15.2054794520548,0.547421416050017,"ODE"
15.2876712328767,0.547421416050017,"ODE"
15.3698630136986,0.547421416050017,"ODE"
15.4520547945205,0.547421416050017,"ODE"
15.5342465753425,0.547421416050017,"ODE"
15.6164383561644,0.547421416050017,"ODE"
15.6986301369863,0.547421416050017,"ODE"
15.7808219178082,0.547421416050017,"ODE"
15.8630136986301,0.547421416050017,"ODE"
15.9452054794521,0.547421416050017,"ODE"
16.027397260274,0.547421416050017,"ODE"
16.1095890410959,0.547421416050017,"ODE"
16.1917808219178,0.547421416050017,"ODE"
16.2739726027397,0.547421416050017,"ODE"
16.3561643835616,0.547421416050017,"ODE"
16.4383561643836,0.547421416050017,"ODE"
