"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"pev","IBM",2,214,0.515685279187817,0.953002610966058
"pev","IBM",2,221,0.514230534661517,1.12917640588478
"pev","IBM",2,228,0.513479210031985,1.27718696397942
"pev","IBM",2,235,0.513480578827114,1.22760656187796
"pev","IBM",2,242,0.511387900355872,1.32763708736531
"pev","IBM",2,249,0.512506354855109,1.30312392722279
"pev","IBM",2,256,0.516106122863085,1.05274000824063
"pev","IBM",2,263,0.517213405668509,1.50381102794754
"pev","IBM",2,270,0.523185177685532,1.1526843333791
"pev","IBM",2,277,0.521506462035541,1.05281230684706
"pev","IBM",2,284,0.522132390096008,1.50174861139683
"pev","IBM",2,291,0.521369682868848,1.15047279703988
"pev","IBM",2,298,0.52103903995139,1.25094249091781
"pev","IBM",2,305,0.514531043593131,1.29875461885863
"pev","IBM",2,312,0.513155221454693,1.29618247626852
"pev","IBM",2,319,0.518454499237417,1.22090245067923
"pev","IBM",2,326,0.520425293788472,1.09400544959128
"pev","IBM",2,333,0.524723735804858,1.53966526057967
"pev","IBM",2,340,0.526374802507517,1.06688872272449
"pev","IBM",2,347,0.523564477505477,1.06855936819172
"pev","IBM",2,354,0.52811910467547,1.11666326738731
"pev","IBM",2,361,0.5255873340143,0.842898865720302
"pev","IBM",2,365,0.526090064331665,0.867807893485497
"treatment","IBM",2,4,0.406631417700252,1.72605568136406
"treatment","IBM",2,11,0.406012063680411,1.28692123469931
"treatment","IBM",2,18,0.407658437639143,1.60258116019159
"treatment","IBM",2,25,0.404838470291397,1.35813953488372
"treatment","IBM",2,32,0.402137344151989,1.38046579523588
"treatment","IBM",2,39,0.407095431572689,1.69227712279772
"treatment","IBM",2,46,0.413922859830668,1.8601495797207
"treatment","IBM",2,53,0.412593984962406,1.45447300259016
"treatment","IBM",2,60,0.408057340583292,1.52912621359223
"treatment","IBM",2,67,0.411561264822134,1.72169811320755
"treatment","IBM",2,74,0.414449609336366,1.54948262138498
"treatment","IBM",2,81,0.413723162164836,1.57421538053215
"treatment","IBM",2,88,0.409718442278193,1.35958494080085
"treatment","IBM",2,95,0.411872191219319,1.69869024665913
"treatment","IBM",2,102,0.410327294268648,1.58008658008658
"treatment","IBM",2,109,0.411378663771835,1.58219406468823
"treatment","IBM",2,116,0.413740382718485,1.58166666666667
"treatment","IBM",2,123,0.40905280804694,1.38663023193815
"treatment","IBM",2,130,0.405163902053712,1.55722951803213
"treatment","IBM",2,137,0.401421660578537,1.17120128350826
"treatment","IBM",2,144,0.406796404227996,1.31804199545272
"treatment","IBM",2,151,0.40711286737466,1.14810600990497
"treatment","IBM",2,158,0.406677532473947,1.44268774703557
"treatment","IBM",2,165,0.406923837784372,1.59174773565917
"treatment","IBM",2,172,0.406021356535495,1.41795043536504
"treatment","IBM",2,179,0.404758371667409,1.39303649146301
"treatment","IBM",2,186,0.407757383861871,1.61840779308028
"treatment","IBM",2,193,0.402800455197665,1.5222655724472
"treatment","IBM",2,200,0.401446117274168,1.22986724172788
"treatment","IBM",2,207,0.400901570317531,1.57699318166475
"treatment","IBM",2,214,0.409552091066568,1.59947414548642
"treatment","IBM",2,221,0.413245622712434,1.47355672184094
"treatment","IBM",2,228,0.413914161392405,1.61699556987515
"treatment","IBM",2,235,0.410082620095978,1.3493984002151
"treatment","IBM",2,242,0.41634453365051,1.34831083350124
"treatment","IBM",2,249,0.416588310981343,1.07879357828978
"treatment","IBM",2,256,0.412718821085946,1.54619419042496
"treatment","IBM",2,263,0.413815300817034,1.59442204301075
"treatment","IBM",2,270,0.412833110019354,1.52144681995428
"treatment","IBM",2,277,0.411178337631422,1.47306114212686
"treatment","IBM",2,284,0.413689003266357,1.74218487394958
"treatment","IBM",2,291,0.408915495745102,1.46763168476076
"treatment","IBM",2,298,0.410974465352892,1.70537978908023
